"longitude","latitude","sst","chlc","wind_speed","wind_direction","phoebastria_immutabilis","nyear","nmonth"
-119.12307,28.029266,17.499641,0.117044434,5.0936236,291.78052,1,2014,2
-121.517555,28.04592,17.586395,0.08402463,4.6303887,273.83878,1,2014,2
-136.75897,28.049797,19.786139,0.07173065,2.3546762,149.07797,1,2014,2
-124.460495,28.055695,17.746046,0.051214088,4.0135894,252.6034,1,2014,2
-120.947426,28.059122,17.08941,0.08525375,4.7109766,277.5625,1,2014,2
-122.56279,28.063469,17.736652,0.062174287,4.347528,264.8533,1,2014,2
-122.47097,28.064318,17.571562,0.068854555,4.4969544,266.8131,1,2014,2
-122.8363,28.069326,17.640728,0.059278548,4.2709484,262.05963,1,2014,2
-124.22844,28.08303,17.654827,0.05012046,3.9285238,254.19484,1,2014,2
-122.18783,28.095648,17.389738,0.073584266,4.560044,269.74872,1,2014,2
-123.035416,28.096622,17.618135,0.057799276,4.2579336,260.5377,1,2014,2
-120.71865,28.098095,17.067005,0.08644806,4.5365734,280.54208,1,2014,2
-121.9916,28.1044,17.460121,0.077015266,4.5531745,272.13974,1,2014,2
-123.261765,28.110832,17.657694,0.052651502,4.197547,259.70737,1,2014,2
-118.98553,28.12925,17.68218,0.10996331,4.952595,294.96097,1,2014,2
-123.56192,28.147665,17.600073,0.054245327,4.09695,256.8796,1,2014,2
-123.99482,28.151278,17.649858,0.05365941,4.0511355,254.83171,1,2014,2
-120.25151,28.174316,17.049788,0.08771214,4.6244783,281.6015,1,2014,2
-137.04066,28.191633,19.723185,0.067392014,2.4923885,144.14165,1,2014,2
-125.01919,28.198746,17.80911,0.05287517,3.801184,248.22658,1,2014,2
-125.449,28.250557,17.599403,0.050688062,3.699081,248.4287,1,2014,2
-119.58627,28.25056,16.932074,0.09348337,4.9837537,288.36224,1,2014,2
-121.042336,28.251455,16.631256,0.09903985,4.698021,278.1991,1,2014,2
-120.192535,28.252357,16.597673,0.10545195,4.635353,284.87567,1,2014,2
-125.23073,28.25524,17.706831,0.052253686,3.706238,251.27173,1,2014,2
-120.89915,28.255623,16.546598,0.10905293,4.6788993,279.84482,1,2014,2
-125.53341,28.257116,17.589186,0.051265802,3.595386,247.42917,1,2014,2
-119.25443,28.259804,17.222631,0.10646659,5.117812,291.55194,1,2014,2
-124.41132,28.259867,17.549435,0.057461027,3.8541665,256.64883,1,2014,2
-123.27216,28.260614,17.668322,0.057756137,4.175416,263.67496,1,2014,2
-122.130806,28.260818,17.126657,0.07660954,4.490902,271.14832,1,2014,2
-123.570526,28.261963,17.553537,0.05693633,4.00476,260.51416,1,2014,2
-119.21846,28.265144,17.289295,0.12165225,5.178349,294.2883,1,2014,2
-137.21423,28.266825,19.68916,0.05851592,2.3472962,141.22583,1,2014,2
-118.8336,28.269987,17.274332,0.11740017,5.0408134,297.5309,1,2014,2
-137.26537,28.275232,19.758856,0.06323249,2.51734,134.67812,1,2014,2
-124.56054,28.29738,17.693058,0.052343138,3.7952733,254.09608,1,2014,2
