"longitude","latitude","sst","chlc","phoebastria_immutabilis","nyear","nmonth"
-118.5245,28.87555,17.716934,0.107596844,1,2014,1
-120.54547,28.875927,16.643772,0.16211365,1,2014,1
-118.69475,28.875998,17.712984,0.11951632,1,2014,1
-118.342384,28.876757,17.551355,0.12736532,1,2014,1
-118.30191,28.877846,17.504414,0.2194732,1,2014,1
-118.44707,28.881483,17.67536,0.1173291,1,2014,1
-125.75296,28.883577,17.54287,0.060983077,1,2014,1
-118.611046,28.88507,17.749493,0.11164486,1,2014,1
-118.4938,28.889797,17.689922,0.107819825,1,2014,1
-118.97964,28.891237,17.507751,0.11416155,1,2014,1
-118.55833,28.894022,17.749962,0.113661386,1,2014,1
-122.26994,28.900743,17.489183,0.083522,1,2014,1
-118.93129,28.902569,17.555805,0.11237407,1,2014,1
-121.622696,28.903103,17.33457,0.10054273,1,2014,1
-118.90686,28.908892,17.60803,0.111389704,1,2014,1
-122.40756,28.910976,17.597792,0.0752628,1,2014,1
-122.33503,28.912043,17.546597,0.08616185,1,2014,1
-125.76189,28.912817,17.53053,0.05732719,1,2014,1
-122.4563,28.913465,17.570185,0.08163564,1,2014,1
-118.6737,28.913944,17.708172,0.121137045,1,2014,1
-122.5719,28.91727,17.59933,0.088175796,1,2014,1
-120.538216,28.918013,16.61954,0.16322295,1,2014,1
-118.34977,28.918509,17.515825,0.13395333,1,2014,1
-118.745834,28.919731,17.650537,0.118286036,1,2014,1
-122.50755,28.921932,17.599129,0.08653477,1,2014,1
-118.85216,28.927063,17.590569,0.11556569,1,2014,1
-118.57129,28.929546,17.704456,0.11443199,1,2014,1
-118.8345,28.934252,17.62638,0.114161134,1,2014,1
-120.48565,28.935648,16.648525,0.17055358,1,2014,1
-118.365036,28.94602,17.61979,0.12265374,1,2014,1
-122.61417,28.950443,17.463509,0.08802431,1,2014,1
-122.62802,28.950583,17.376316,0.08805718,1,2014,1
-118.763245,28.951174,17.566689,0.12352647,1,2014,1
-118.60263,28.951382,17.715797,0.11433178,1,2014,1
-118.76248,28.951784,17.576166,0.12407564,1,2014,1
-118.61686,28.960966,17.69145,0.11648811,1,2014,1
-118.820435,28.961897,17.560822,0.119688354,1,2014,1
-118.66698,28.962233,17.654562,0.12892926,1,2014,1
-121.65451,28.963715,17.352686,0.10543317,1,2014,1
-125.75591,28.96406,17.504587,0.06841308,1,2014,1
-122.687355,28.964312,17.277395,0.09457976,1,2014,1
-118.36213,28.964693,17.595558,0.12465687,1,2014,1
-118.718956,28.964771,17.609787,0.11714242,1,2014,1
-120.42691,28.966455,16.690687,0.16904339,1,2014,1
-118.344734,28.967482,17.474476,0.13823852,1,2014,1
-116.348434,28.973024,17.510612,0.20215861,1,2014,1
-122.70643,28.984278,17.208776,0.0984637,1,2014,1
-118.87661,28.98451,17.539894,0.11866361,1,2014,1
